item_id,value,date
FOODS_3_586,453,2013-06-04
FOODS_3_586,422,2013-06-05
FOODS_3_586,444,2013-06-06
FOODS_3_586,501,2013-06-07
FOODS_3_586,624,2013-06-08
FOODS_3_586,577,2013-06-09
FOODS_3_586,461,2013-06-10
FOODS_3_586,456,2013-06-11
FOODS_3_586,436,2013-06-12
FOODS_3_586,481,2013-06-13
FOODS_3_586,541,2013-06-14
FOODS_3_586,662,2013-06-15
FOODS_3_586,578,2013-06-16
FOODS_3_586,432,2013-06-17
FOODS_3_586,404,2013-06-18
FOODS_3_586,359,2013-06-19
FOODS_3_586,420,2013-06-20
FOODS_3_586,483,2013-06-21
FOODS_3_586,563,2013-06-22
FOODS_3_586,596,2013-06-23
FOODS_3_586,392,2013-06-24
FOODS_3_586,421,2013-06-25
FOODS_3_586,437,2013-06-26
FOODS_3_586,438,2013-06-27
FOODS_3_586,481,2013-06-28
FOODS_3_586,672,2013-06-29
FOODS_3_586,586,2013-06-30
FOODS_3_586,564,2013-07-01
FOODS_3_586,456,2013-07-02
FOODS_3_586,533,2013-07-03
FOODS_3_586,616,2013-07-04
FOODS_3_586,549,2013-07-05
FOODS_3_586,577,2013-07-06
FOODS_3_586,515,2013-07-07
FOODS_3_586,389,2013-07-08
FOODS_3_586,451,2013-07-09
FOODS_3_586,468,2013-07-10
FOODS_3_586,463,2013-07-11
FOODS_3_586,544,2013-07-12
FOODS_3_586,615,2013-07-13
FOODS_3_586,611,2013-07-14
FOODS_3_586,469,2013-07-15
FOODS_3_586,422,2013-07-16
FOODS_3_586,408,2013-07-17
FOODS_3_586,475,2013-07-18
FOODS_3_586,499,2013-07-19
FOODS_3_586,577,2013-07-20
FOODS_3_586,560,2013-07-21
FOODS_3_586,433,2013-07-22
FOODS_3_586,371,2013-07-23
FOODS_3_586,375,2013-07-24
FOODS_3_586,409,2013-07-25
FOODS_3_586,483,2013-07-26
FOODS_3_586,600,2013-07-27
FOODS_3_586,592,2013-07-28
FOODS_3_586,483,2013-07-29
FOODS_3_586,427,2013-07-30
FOODS_3_586,418,2013-07-31
FOODS_3_586,528,2013-08-01
FOODS_3_586,532,2013-08-02
FOODS_3_586,659,2013-08-03
FOODS_3_586,661,2013-08-04
FOODS_3_586,527,2013-08-05
FOODS_3_586,487,2013-08-06
FOODS_3_586,514,2013-08-07
FOODS_3_586,493,2013-08-08
FOODS_3_586,620,2013-08-09
FOODS_3_586,645,2013-08-10
FOODS_3_586,701,2013-08-11
FOODS_3_586,533,2013-08-12
FOODS_3_586,561,2013-08-13
FOODS_3_586,481,2013-08-14
FOODS_3_586,519,2013-08-15
FOODS_3_586,547,2013-08-16
FOODS_3_586,696,2013-08-17
FOODS_3_586,798,2013-08-18
FOODS_3_586,555,2013-08-19
FOODS_3_586,482,2013-08-20
FOODS_3_586,471,2013-08-21
FOODS_3_586,463,2013-08-22
FOODS_3_586,539,2013-08-23
FOODS_3_586,700,2013-08-24
FOODS_3_586,770,2013-08-25
FOODS_3_586,471,2013-08-26
FOODS_3_586,430,2013-08-27
FOODS_3_586,421,2013-08-28
FOODS_3_586,451,2013-08-29
FOODS_3_586,495,2013-08-30
FOODS_3_586,592,2013-08-31
FOODS_3_586,602,2013-09-01
FOODS_3_586,627,2013-09-02
FOODS_3_586,491,2013-09-03
FOODS_3_586,439,2013-09-04
FOODS_3_586,486,2013-09-05
FOODS_3_586,513,2013-09-06
FOODS_3_586,588,2013-09-07
FOODS_3_586,616,2013-09-08
FOODS_3_586,443,2013-09-09
FOODS_3_586,381,2013-09-10
FOODS_3_586,451,2013-09-11
FOODS_3_586,363,2013-09-12
FOODS_3_586,497,2013-09-13
FOODS_3_586,595,2013-09-14
FOODS_3_586,600,2013-09-15
FOODS_3_586,400,2013-09-16
FOODS_3_586,371,2013-09-17
FOODS_3_586,369,2013-09-18
FOODS_3_586,405,2013-09-19
FOODS_3_586,364,2013-09-20
FOODS_3_586,436,2013-09-21
FOODS_3_586,522,2013-09-22
FOODS_3_586,354,2013-09-23
FOODS_3_586,358,2013-09-24
FOODS_3_586,355,2013-09-25
FOODS_3_586,381,2013-09-26
FOODS_3_586,422,2013-09-27
FOODS_3_586,529,2013-09-28
FOODS_3_586,537,2013-09-29
FOODS_3_586,363,2013-09-30
FOODS_3_586,422,2013-10-01
FOODS_3_586,371,2013-10-02
FOODS_3_586,470,2013-10-03
FOODS_3_586,503,2013-10-04
FOODS_3_586,556,2013-10-05
FOODS_3_586,578,2013-10-06
FOODS_3_586,398,2013-10-07
FOODS_3_586,357,2013-10-08
FOODS_3_586,406,2013-10-09
FOODS_3_586,419,2013-10-10
FOODS_3_586,500,2013-10-11
FOODS_3_586,552,2013-10-12
FOODS_3_586,542,2013-10-13
FOODS_3_586,426,2013-10-14
FOODS_3_586,402,2013-10-15
FOODS_3_586,412,2013-10-16
FOODS_3_586,425,2013-10-17
FOODS_3_586,435,2013-10-18
FOODS_3_586,588,2013-10-19
FOODS_3_586,597,2013-10-20
FOODS_3_586,362,2013-10-21
FOODS_3_586,352,2013-10-22
FOODS_3_586,341,2013-10-23
FOODS_3_586,342,2013-10-24
FOODS_3_586,437,2013-10-25
FOODS_3_586,527,2013-10-26
FOODS_3_586,434,2013-10-27
FOODS_3_586,354,2013-10-28
FOODS_3_586,341,2013-10-29
FOODS_3_586,428,2013-10-30
FOODS_3_586,360,2013-10-31
FOODS_3_586,482,2013-11-01
FOODS_3_586,497,2013-11-02
FOODS_3_586,569,2013-11-03
FOODS_3_586,307,2013-11-04
FOODS_3_586,396,2013-11-05
FOODS_3_586,353,2013-11-06
FOODS_3_586,342,2013-11-07
FOODS_3_586,427,2013-11-08
FOODS_3_586,574,2013-11-09
FOODS_3_586,555,2013-11-10
FOODS_3_586,420,2013-11-11
FOODS_3_586,335,2013-11-12
FOODS_3_586,351,2013-11-13
FOODS_3_586,324,2013-11-14
FOODS_3_586,423,2013-11-15
FOODS_3_586,575,2013-11-16
FOODS_3_586,599,2013-11-17
FOODS_3_586,402,2013-11-18
FOODS_3_586,429,2013-11-19
FOODS_3_586,375,2013-11-20
FOODS_3_586,391,2013-11-21
FOODS_3_586,417,2013-11-22
FOODS_3_586,508,2013-11-23
FOODS_3_586,495,2013-11-24
FOODS_3_586,381,2013-11-25
FOODS_3_586,373,2013-11-26
FOODS_3_586,500,2013-11-27
FOODS_3_586,690,2013-11-28
FOODS_3_586,602,2013-11-29
FOODS_3_586,535,2013-11-30
FOODS_3_586,574,2013-12-01
FOODS_3_586,378,2013-12-02
FOODS_3_586,529,2013-12-03
FOODS_3_586,400,2013-12-04
FOODS_3_586,388,2013-12-05
FOODS_3_586,459,2013-12-06
FOODS_3_586,523,2013-12-07
FOODS_3_586,569,2013-12-08
FOODS_3_586,398,2013-12-09
FOODS_3_586,418,2013-12-10
FOODS_3_586,417,2013-12-11
FOODS_3_586,395,2013-12-12
FOODS_3_586,459,2013-12-13
FOODS_3_586,547,2013-12-14
FOODS_3_586,560,2013-12-15
FOODS_3_586,410,2013-12-16
FOODS_3_586,416,2013-12-17
FOODS_3_586,439,2013-12-18
FOODS_3_586,479,2013-12-19
FOODS_3_586,524,2013-12-20
FOODS_3_586,677,2013-12-21
FOODS_3_586,591,2013-12-22
FOODS_3_586,564,2013-12-23
FOODS_3_586,602,2013-12-24
FOODS_3_586,6,2013-12-25
FOODS_3_586,455,2013-12-26
FOODS_3_586,386,2013-12-27
FOODS_3_586,459,2013-12-28
FOODS_3_586,447,2013-12-29
FOODS_3_586,328,2013-12-30
FOODS_3_586,400,2013-12-31
FOODS_3_586,331,2014-01-01
FOODS_3_586,353,2014-01-02
FOODS_3_586,423,2014-01-03
FOODS_3_586,456,2014-01-04
FOODS_3_586,440,2014-01-05
FOODS_3_586,318,2014-01-06
FOODS_3_586,318,2014-01-07
FOODS_3_586,333,2014-01-08
FOODS_3_586,329,2014-01-09
FOODS_3_586,363,2014-01-10
FOODS_3_586,493,2014-01-11
FOODS_3_586,464,2014-01-12
FOODS_3_586,337,2014-01-13
FOODS_3_586,306,2014-01-14
FOODS_3_586,327,2014-01-15
FOODS_3_586,350,2014-01-16
FOODS_3_586,405,2014-01-17
FOODS_3_586,417,2014-01-18
FOODS_3_586,447,2014-01-19
FOODS_3_586,332,2014-01-20
FOODS_3_586,286,2014-01-21
FOODS_3_586,266,2014-01-22
FOODS_3_586,286,2014-01-23
FOODS_3_586,307,2014-01-24
FOODS_3_586,413,2014-01-25
FOODS_3_586,446,2014-01-26
FOODS_3_586,285,2014-01-27
FOODS_3_586,246,2014-01-28
FOODS_3_586,252,2014-01-29
FOODS_3_586,310,2014-01-30
FOODS_3_586,361,2014-01-31
FOODS_3_586,486,2014-02-01
FOODS_3_586,390,2014-02-02
FOODS_3_586,353,2014-02-03
FOODS_3_586,309,2014-02-04
FOODS_3_586,300,2014-02-05
FOODS_3_586,332,2014-02-06
FOODS_3_586,354,2014-02-07
FOODS_3_586,473,2014-02-08
FOODS_3_586,557,2014-02-09
FOODS_3_586,350,2014-02-10
FOODS_3_586,343,2014-02-11
FOODS_3_586,405,2014-02-12
FOODS_3_586,527,2014-02-13
FOODS_3_586,464,2014-02-14
FOODS_3_586,526,2014-02-15
FOODS_3_586,521,2014-02-16
FOODS_3_586,391,2014-02-17
FOODS_3_586,341,2014-02-18
FOODS_3_586,327,2014-02-19
FOODS_3_586,384,2014-02-20
FOODS_3_586,398,2014-02-21
FOODS_3_586,443,2014-02-22
FOODS_3_586,521,2014-02-23
FOODS_3_586,359,2014-02-24
FOODS_3_586,349,2014-02-25
FOODS_3_586,276,2014-02-26
FOODS_3_586,344,2014-02-27
FOODS_3_586,379,2014-02-28
FOODS_3_586,525,2014-03-01
FOODS_3_586,502,2014-03-02
FOODS_3_586,334,2014-03-03
FOODS_3_586,341,2014-03-04
FOODS_3_586,330,2014-03-05
FOODS_3_586,379,2014-03-06
FOODS_3_586,427,2014-03-07
FOODS_3_586,469,2014-03-08
FOODS_3_586,484,2014-03-09
FOODS_3_586,422,2014-03-10
FOODS_3_586,372,2014-03-11
FOODS_3_586,363,2014-03-12
FOODS_3_586,396,2014-03-13
FOODS_3_586,390,2014-03-14
FOODS_3_586,439,2014-03-15
FOODS_3_586,515,2014-03-16
FOODS_3_586,365,2014-03-17
FOODS_3_586,350,2014-03-18
FOODS_3_586,326,2014-03-19
FOODS_3_586,305,2014-03-20
FOODS_3_586,336,2014-03-21
FOODS_3_586,541,2014-03-22
FOODS_3_586,468,2014-03-23
FOODS_3_586,317,2014-03-24
FOODS_3_586,326,2014-03-25
FOODS_3_586,248,2014-03-26
FOODS_3_586,332,2014-03-27
FOODS_3_586,363,2014-03-28
FOODS_3_586,473,2014-03-29
FOODS_3_586,509,2014-03-30
FOODS_3_586,292,2014-03-31
FOODS_3_586,358,2014-04-01
FOODS_3_586,320,2014-04-02
FOODS_3_586,324,2014-04-03
FOODS_3_586,348,2014-04-04
FOODS_3_586,446,2014-04-05
FOODS_3_586,512,2014-04-06
FOODS_3_586,380,2014-04-07
FOODS_3_586,399,2014-04-08
FOODS_3_586,368,2014-04-09
FOODS_3_586,398,2014-04-10
FOODS_3_586,411,2014-04-11
FOODS_3_586,502,2014-04-12
FOODS_3_586,500,2014-04-13
FOODS_3_586,333,2014-04-14
FOODS_3_586,395,2014-04-15
FOODS_3_586,381,2014-04-16
FOODS_3_586,396,2014-04-17
FOODS_3_586,474,2014-04-18
FOODS_3_586,556,2014-04-19
FOODS_3_586,590,2014-04-20
FOODS_3_586,330,2014-04-21
FOODS_3_586,313,2014-04-22
FOODS_3_586,374,2014-04-23
FOODS_3_586,355,2014-04-24
FOODS_3_586,411,2014-04-25
FOODS_3_586,453,2014-04-26
FOODS_3_586,510,2014-04-27
FOODS_3_586,307,2014-04-28
FOODS_3_586,330,2014-04-29
FOODS_3_586,334,2014-04-30
FOODS_3_586,447,2014-05-01
FOODS_3_586,409,2014-05-02
FOODS_3_586,511,2014-05-03
FOODS_3_586,518,2014-05-04
FOODS_3_586,390,2014-05-05
FOODS_3_586,364,2014-05-06
FOODS_3_586,388,2014-05-07
FOODS_3_586,368,2014-05-08
FOODS_3_586,422,2014-05-09
FOODS_3_586,559,2014-05-10
FOODS_3_586,527,2014-05-11
FOODS_3_586,385,2014-05-12
FOODS_3_586,395,2014-05-13
FOODS_3_586,346,2014-05-14
FOODS_3_586,400,2014-05-15
FOODS_3_586,446,2014-05-16
FOODS_3_586,461,2014-05-17
FOODS_3_586,495,2014-05-18
FOODS_3_586,352,2014-05-19
FOODS_3_586,322,2014-05-20
FOODS_3_586,348,2014-05-21
FOODS_3_586,319,2014-05-22
FOODS_3_586,447,2014-05-23
FOODS_3_586,447,2014-05-24
FOODS_3_586,510,2014-05-25
FOODS_3_586,380,2014-05-26
FOODS_3_586,310,2014-05-27
FOODS_3_586,288,2014-05-28
FOODS_3_586,369,2014-05-29
FOODS_3_586,415,2014-05-30
FOODS_3_586,480,2014-05-31
FOODS_3_586,568,2014-06-01
FOODS_3_586,388,2014-06-02
FOODS_3_586,380,2014-06-03
FOODS_3_586,412,2014-06-04
FOODS_3_586,460,2014-06-05
FOODS_3_586,424,2014-06-06
FOODS_3_586,590,2014-06-07
FOODS_3_586,568,2014-06-08
FOODS_3_586,453,2014-06-09
FOODS_3_586,360,2014-06-10
FOODS_3_586,397,2014-06-11
FOODS_3_586,407,2014-06-12
FOODS_3_586,490,2014-06-13
FOODS_3_586,630,2014-06-14
FOODS_3_586,512,2014-06-15
FOODS_3_586,412,2014-06-16
FOODS_3_586,374,2014-06-17
FOODS_3_586,418,2014-06-18
FOODS_3_586,435,2014-06-19
FOODS_3_586,477,2014-06-20
FOODS_3_586,503,2014-06-21
FOODS_3_586,493,2014-06-22
FOODS_3_586,383,2014-06-23
FOODS_3_586,356,2014-06-24
FOODS_3_586,376,2014-06-25
FOODS_3_586,366,2014-06-26
FOODS_3_586,528,2014-06-27
FOODS_3_586,504,2014-06-28
FOODS_3_586,566,2014-06-29
FOODS_3_586,433,2014-06-30
FOODS_3_586,485,2014-07-01
FOODS_3_586,519,2014-07-02
FOODS_3_586,654,2014-07-03
FOODS_3_586,702,2014-07-04
FOODS_3_586,528,2014-07-05
FOODS_3_586,607,2014-07-06
FOODS_3_586,502,2014-07-07
FOODS_3_586,441,2014-07-08
FOODS_3_586,513,2014-07-09
FOODS_3_586,539,2014-07-10
FOODS_3_586,548,2014-07-11
FOODS_3_586,640,2014-07-12
FOODS_3_586,591,2014-07-13
FOODS_3_586,525,2014-07-14
FOODS_3_586,513,2014-07-15
FOODS_3_586,440,2014-07-16
FOODS_3_586,462,2014-07-17
FOODS_3_586,618,2014-07-18
FOODS_3_586,668,2014-07-19
FOODS_3_586,674,2014-07-20
FOODS_3_586,467,2014-07-21
FOODS_3_586,515,2014-07-22
FOODS_3_586,503,2014-07-23
FOODS_3_586,608,2014-07-24
FOODS_3_586,473,2014-07-25
FOODS_3_586,535,2014-07-26
FOODS_3_586,532,2014-07-27
FOODS_3_586,475,2014-07-28
FOODS_3_586,475,2014-07-29
FOODS_3_586,512,2014-07-30
FOODS_3_586,535,2014-07-31
FOODS_3_586,762,2014-08-01
FOODS_3_586,745,2014-08-02
FOODS_3_586,729,2014-08-03
FOODS_3_586,528,2014-08-04
FOODS_3_586,536,2014-08-05
FOODS_3_586,550,2014-08-06
FOODS_3_586,590,2014-08-07
FOODS_3_586,725,2014-08-08
FOODS_3_586,785,2014-08-09
FOODS_3_586,775,2014-08-10
FOODS_3_586,581,2014-08-11
FOODS_3_586,539,2014-08-12
FOODS_3_586,501,2014-08-13
FOODS_3_586,514,2014-08-14
FOODS_3_586,620,2014-08-15
FOODS_3_586,715,2014-08-16
FOODS_3_586,697,2014-08-17
FOODS_3_586,433,2014-08-18
FOODS_3_586,462,2014-08-19
FOODS_3_586,413,2014-08-20
FOODS_3_586,482,2014-08-21
FOODS_3_586,556,2014-08-22
FOODS_3_586,738,2014-08-23
FOODS_3_586,787,2014-08-24
FOODS_3_586,473,2014-08-25
FOODS_3_586,466,2014-08-26
FOODS_3_586,454,2014-08-27
FOODS_3_586,457,2014-08-28
FOODS_3_586,525,2014-08-29
FOODS_3_586,651,2014-08-30
FOODS_3_586,602,2014-08-31
FOODS_3_586,681,2014-09-01
FOODS_3_586,466,2014-09-02
FOODS_3_586,492,2014-09-03
FOODS_3_586,475,2014-09-04
FOODS_3_586,525,2014-09-05
FOODS_3_586,643,2014-09-06
FOODS_3_586,578,2014-09-07
FOODS_3_586,448,2014-09-08
FOODS_3_586,467,2014-09-09
FOODS_3_586,513,2014-09-10
FOODS_3_586,473,2014-09-11
FOODS_3_586,462,2014-09-12
FOODS_3_586,629,2014-09-13
FOODS_3_586,529,2014-09-14
FOODS_3_586,467,2014-09-15
FOODS_3_586,398,2014-09-16
FOODS_3_586,419,2014-09-17
FOODS_3_586,384,2014-09-18
FOODS_3_586,486,2014-09-19
FOODS_3_586,601,2014-09-20
FOODS_3_586,546,2014-09-21
FOODS_3_586,345,2014-09-22
FOODS_3_586,399,2014-09-23
FOODS_3_586,386,2014-09-24
FOODS_3_586,368,2014-09-25
FOODS_3_586,403,2014-09-26
FOODS_3_586,574,2014-09-27
FOODS_3_586,534,2014-09-28
FOODS_3_586,384,2014-09-29
FOODS_3_586,367,2014-09-30
FOODS_3_586,490,2014-10-01
FOODS_3_586,446,2014-10-02
FOODS_3_586,576,2014-10-03
FOODS_3_586,613,2014-10-04
FOODS_3_586,566,2014-10-05
FOODS_3_586,400,2014-10-06
FOODS_3_586,437,2014-10-07
FOODS_3_586,404,2014-10-08
FOODS_3_586,467,2014-10-09
FOODS_3_586,483,2014-10-10
FOODS_3_586,546,2014-10-11
FOODS_3_586,577,2014-10-12
FOODS_3_586,394,2014-10-13
FOODS_3_586,408,2014-10-14
FOODS_3_586,406,2014-10-15
FOODS_3_586,380,2014-10-16
FOODS_3_586,429,2014-10-17
FOODS_3_586,567,2014-10-18
FOODS_3_586,541,2014-10-19
FOODS_3_586,406,2014-10-20
FOODS_3_586,371,2014-10-21
FOODS_3_586,366,2014-10-22
FOODS_3_586,448,2014-10-23
FOODS_3_586,457,2014-10-24
FOODS_3_586,590,2014-10-25
FOODS_3_586,522,2014-10-26
FOODS_3_586,423,2014-10-27
FOODS_3_586,410,2014-10-28
FOODS_3_586,390,2014-10-29
FOODS_3_586,424,2014-10-30
FOODS_3_586,437,2014-10-31
FOODS_3_586,548,2014-11-01
FOODS_3_586,534,2014-11-02
FOODS_3_586,395,2014-11-03
FOODS_3_586,386,2014-11-04
FOODS_3_586,319,2014-11-05
FOODS_3_586,382,2014-11-06
FOODS_3_586,428,2014-11-07
FOODS_3_586,512,2014-11-08
FOODS_3_586,498,2014-11-09
FOODS_3_586,339,2014-11-10
FOODS_3_586,356,2014-11-11
FOODS_3_586,306,2014-11-12
FOODS_3_586,339,2014-11-13
FOODS_3_586,443,2014-11-14
FOODS_3_586,546,2014-11-15
FOODS_3_586,552,2014-11-16
FOODS_3_586,404,2014-11-17
FOODS_3_586,328,2014-11-18
FOODS_3_586,372,2014-11-19
FOODS_3_586,345,2014-11-20
FOODS_3_586,408,2014-11-21
FOODS_3_586,522,2014-11-22
FOODS_3_586,497,2014-11-23
FOODS_3_586,431,2014-11-24
FOODS_3_586,397,2014-11-25
FOODS_3_586,515,2014-11-26
FOODS_3_586,737,2014-11-27
FOODS_3_586,545,2014-11-28
FOODS_3_586,469,2014-11-29
FOODS_3_586,502,2014-11-30
FOODS_3_586,391,2014-12-01
FOODS_3_586,382,2014-12-02
FOODS_3_586,407,2014-12-03
FOODS_3_586,442,2014-12-04
FOODS_3_586,514,2014-12-05
FOODS_3_586,561,2014-12-06
FOODS_3_586,569,2014-12-07
FOODS_3_586,439,2014-12-08
FOODS_3_586,414,2014-12-09
FOODS_3_586,429,2014-12-10
FOODS_3_586,379,2014-12-11
FOODS_3_586,478,2014-12-12
FOODS_3_586,612,2014-12-13
FOODS_3_586,587,2014-12-14
FOODS_3_586,527,2014-12-15
FOODS_3_586,422,2014-12-16
FOODS_3_586,415,2014-12-17
FOODS_3_586,497,2014-12-18
FOODS_3_586,532,2014-12-19
FOODS_3_586,656,2014-12-20
FOODS_3_586,727,2014-12-21
FOODS_3_586,581,2014-12-22
FOODS_3_586,642,2014-12-23
FOODS_3_586,601,2014-12-24
FOODS_3_586,2,2014-12-25
FOODS_3_586,532,2014-12-26
FOODS_3_586,406,2014-12-27
FOODS_3_586,387,2014-12-28
FOODS_3_586,289,2014-12-29
FOODS_3_586,319,2014-12-30
FOODS_3_586,391,2014-12-31
FOODS_3_586,328,2015-01-01
FOODS_3_586,414,2015-01-02
FOODS_3_586,450,2015-01-03
FOODS_3_586,423,2015-01-04
FOODS_3_586,348,2015-01-05
FOODS_3_586,358,2015-01-06
FOODS_3_586,316,2015-01-07
FOODS_3_586,313,2015-01-08
FOODS_3_586,342,2015-01-09
FOODS_3_586,423,2015-01-10
FOODS_3_586,433,2015-01-11
FOODS_3_586,334,2015-01-12
FOODS_3_586,280,2015-01-13
FOODS_3_586,287,2015-01-14
FOODS_3_586,326,2015-01-15
FOODS_3_586,366,2015-01-16
FOODS_3_586,463,2015-01-17
FOODS_3_586,480,2015-01-18
FOODS_3_586,335,2015-01-19
FOODS_3_586,291,2015-01-20
FOODS_3_586,301,2015-01-21
FOODS_3_586,249,2015-01-22
FOODS_3_586,334,2015-01-23
FOODS_3_586,447,2015-01-24
FOODS_3_586,394,2015-01-25
FOODS_3_586,302,2015-01-26
FOODS_3_586,315,2015-01-27
FOODS_3_586,305,2015-01-28
FOODS_3_586,324,2015-01-29
FOODS_3_586,358,2015-01-30
FOODS_3_586,484,2015-01-31
FOODS_3_586,434,2015-02-01
FOODS_3_586,335,2015-02-02
FOODS_3_586,377,2015-02-03
FOODS_3_586,358,2015-02-04
FOODS_3_586,354,2015-02-05
FOODS_3_586,400,2015-02-06
FOODS_3_586,526,2015-02-07
FOODS_3_586,536,2015-02-08
FOODS_3_586,421,2015-02-09
FOODS_3_586,380,2015-02-10
FOODS_3_586,403,2015-02-11
FOODS_3_586,457,2015-02-12
FOODS_3_586,454,2015-02-13
FOODS_3_586,512,2015-02-14
FOODS_3_586,515,2015-02-15
FOODS_3_586,382,2015-02-16
FOODS_3_586,297,2015-02-17
FOODS_3_586,313,2015-02-18
FOODS_3_586,357,2015-02-19
FOODS_3_586,373,2015-02-20
FOODS_3_586,517,2015-02-21
FOODS_3_586,466,2015-02-22
FOODS_3_586,279,2015-02-23
FOODS_3_586,320,2015-02-24
FOODS_3_586,309,2015-02-25
FOODS_3_586,321,2015-02-26
FOODS_3_586,319,2015-02-27
FOODS_3_586,460,2015-02-28
FOODS_3_586,501,2015-03-01
FOODS_3_586,305,2015-03-02
FOODS_3_586,401,2015-03-03
FOODS_3_586,389,2015-03-04
FOODS_3_586,331,2015-03-05
FOODS_3_586,328,2015-03-06
FOODS_3_586,450,2015-03-07
FOODS_3_586,435,2015-03-08
FOODS_3_586,346,2015-03-09
FOODS_3_586,315,2015-03-10
FOODS_3_586,340,2015-03-11
FOODS_3_586,337,2015-03-12
FOODS_3_586,421,2015-03-13
FOODS_3_586,523,2015-03-14
FOODS_3_586,484,2015-03-15
FOODS_3_586,352,2015-03-16
FOODS_3_586,384,2015-03-17
FOODS_3_586,300,2015-03-18
FOODS_3_586,339,2015-03-19
FOODS_3_586,410,2015-03-20
FOODS_3_586,436,2015-03-21
FOODS_3_586,448,2015-03-22
FOODS_3_586,346,2015-03-23
FOODS_3_586,247,2015-03-24
FOODS_3_586,358,2015-03-25
FOODS_3_586,310,2015-03-26
FOODS_3_586,301,2015-03-27
FOODS_3_586,482,2015-03-28
FOODS_3_586,427,2015-03-29
FOODS_3_586,357,2015-03-30
FOODS_3_586,318,2015-03-31
FOODS_3_586,379,2015-04-01
FOODS_3_586,353,2015-04-02
FOODS_3_586,526,2015-04-03
FOODS_3_586,563,2015-04-04
FOODS_3_586,516,2015-04-05
FOODS_3_586,366,2015-04-06
FOODS_3_586,347,2015-04-07
FOODS_3_586,367,2015-04-08
FOODS_3_586,343,2015-04-09
FOODS_3_586,354,2015-04-10
FOODS_3_586,453,2015-04-11
FOODS_3_586,506,2015-04-12
FOODS_3_586,373,2015-04-13
FOODS_3_586,315,2015-04-14
FOODS_3_586,364,2015-04-15
FOODS_3_586,297,2015-04-16
FOODS_3_586,348,2015-04-17
FOODS_3_586,452,2015-04-18
FOODS_3_586,513,2015-04-19
FOODS_3_586,364,2015-04-20
FOODS_3_586,325,2015-04-21
FOODS_3_586,347,2015-04-22
FOODS_3_586,364,2015-04-23
FOODS_3_586,383,2015-04-24
FOODS_3_586,495,2015-04-25
FOODS_3_586,465,2015-04-26
FOODS_3_586,375,2015-04-27
FOODS_3_586,365,2015-04-28
FOODS_3_586,324,2015-04-29
FOODS_3_586,369,2015-04-30
FOODS_3_586,482,2015-05-01
FOODS_3_586,541,2015-05-02
FOODS_3_586,501,2015-05-03
FOODS_3_586,382,2015-05-04
FOODS_3_586,329,2015-05-05
FOODS_3_586,413,2015-05-06
FOODS_3_586,377,2015-05-07
FOODS_3_586,465,2015-05-08
FOODS_3_586,575,2015-05-09
FOODS_3_586,592,2015-05-10
FOODS_3_586,440,2015-05-11
FOODS_3_586,382,2015-05-12
FOODS_3_586,381,2015-05-13
FOODS_3_586,386,2015-05-14
FOODS_3_586,451,2015-05-15
FOODS_3_586,559,2015-05-16
FOODS_3_586,490,2015-05-17
FOODS_3_586,382,2015-05-18
FOODS_3_586,358,2015-05-19
FOODS_3_586,335,2015-05-20
FOODS_3_586,391,2015-05-21
FOODS_3_586,352,2015-05-22
FOODS_3_586,499,2015-05-23
FOODS_3_586,484,2015-05-24
FOODS_3_586,426,2015-05-25
FOODS_3_586,346,2015-05-26
FOODS_3_586,336,2015-05-27
FOODS_3_586,377,2015-05-28
FOODS_3_586,427,2015-05-29
FOODS_3_586,463,2015-05-30
FOODS_3_586,476,2015-05-31
FOODS_3_586,483,2015-06-01
FOODS_3_586,375,2015-06-02
FOODS_3_586,467,2015-06-03
FOODS_3_586,460,2015-06-04
FOODS_3_586,459,2015-06-05
FOODS_3_586,569,2015-06-06
FOODS_3_586,583,2015-06-07
FOODS_3_586,486,2015-06-08
FOODS_3_586,479,2015-06-09
FOODS_3_586,439,2015-06-10
FOODS_3_586,466,2015-06-11
FOODS_3_586,586,2015-06-12
FOODS_3_586,546,2015-06-13
FOODS_3_586,553,2015-06-14
FOODS_3_586,432,2015-06-15
FOODS_3_586,370,2015-06-16
FOODS_3_586,390,2015-06-17
FOODS_3_586,450,2015-06-18
FOODS_3_586,447,2015-06-19
FOODS_3_586,605,2015-06-20
FOODS_3_586,592,2015-06-21
FOODS_3_586,377,2015-06-22
FOODS_3_586,408,2015-06-23
FOODS_3_586,385,2015-06-24
FOODS_3_586,459,2015-06-25
FOODS_3_586,478,2015-06-26
FOODS_3_586,597,2015-06-27
FOODS_3_586,559,2015-06-28
FOODS_3_586,397,2015-06-29
FOODS_3_586,393,2015-06-30
FOODS_3_586,391,2015-07-01
FOODS_3_586,508,2015-07-02
FOODS_3_586,708,2015-07-03
FOODS_3_586,573,2015-07-04
FOODS_3_586,585,2015-07-05
FOODS_3_586,499,2015-07-06
FOODS_3_586,454,2015-07-07
FOODS_3_586,390,2015-07-08
FOODS_3_586,475,2015-07-09
FOODS_3_586,556,2015-07-10
FOODS_3_586,623,2015-07-11
FOODS_3_586,690,2015-07-12
FOODS_3_586,477,2015-07-13
FOODS_3_586,481,2015-07-14
FOODS_3_586,438,2015-07-15
FOODS_3_586,446,2015-07-16
FOODS_3_586,577,2015-07-17
FOODS_3_586,619,2015-07-18
FOODS_3_586,637,2015-07-19
FOODS_3_586,479,2015-07-20
